time_s,r_sc_x,r_sc_y,r_sc_z,v_sc_x,v_sc_y,v_sc_z,r_lv_x,r_lv_y,r_lv_z,v_lv_x,v_lv_y,v_lv_z,relative_distance_m,relative_speed_mps,spring_force_N
2.099875874050988,5730723.423008295,-932579.6141125011,3303054.515012958,-3451.4516818467628,2127.6192929198287,6589.014286759815,5730723.872968842,-932579.8924433547,3303053.6507742614,-3451.248207906164,2127.4934306058753,6588.623474595223,1.0133316747816248,0.4582325987632526,0.0
2.1098758740509878,5730688.908108293,-932558.3378572157,3303120.404934966,-3451.5283184102495,2127.6317641370697,6588.970114669236,5730689.36010358,-932558.6174466923,3303119.536788148,-3451.3248444757673,2127.5059018268607,6588.579302516178,1.0179140007066132,0.45823258518170895,0.0
2.1198758740509875,5730654.392441928,-932537.0614772193,3303186.2944152486,-3451.6049545121446,2127.64423506978,6588.925941697527,5730654.846471954,-932537.3423253191,3303185.422360309,-3451.4014805838065,2127.518372763332,6588.535129556056,1.0224963262180564,0.45823257153901253,0.0
2.1298758740509873,5730619.876009204,-932515.7849725152,3303252.183453797,-3451.681590152438,2127.6567057179573,6588.881767844695,5730620.33207397,-932516.0670792379,3303251.3074907362,-3451.4781162302716,2127.530843415288,6588.490955714861,1.0270786517139212,0.4582325578350385,0.0
2.139875874050987,5730585.358810127,-932494.5083431059,3303318.072050602,-3451.7582253311184,2127.6691760816007,6588.837593110745,5730585.816909631,-932494.7917084517,3303317.1921794205,-3451.554751415152,2127.5433137827267,6588.446780992601,1.0316609768282168,0.4582325440697098,0.0
2.149875874050987,5730550.840844699,-932473.2315889945,3303383.960205656,-3451.8348600481763,2127.681646160708,6588.793417495683,5730551.300978943,-932473.5162129633,3303383.0764263533,-3451.6313861384383,2127.5557838656464,6588.40260538928,1.0362433023240814,0.45823253024302657,0.0
2.1598758740509867,5730516.322112927,-932451.9547101837,3303449.847918949,-3451.911494303601,2127.694115955278,6588.749240999515,5730516.7842819095,-932452.2405927754,3303448.9602315254,-3451.708020400119,2127.5682536640456,6588.358428904906,1.0408256274064012,0.4582325163550656,0.0
2.1698758740509865,5730481.802614815,-932430.6777066763,3303515.735190473,-3451.9881280973823,2127.7065854653088,6588.7050636222475,5730482.266818536,-932430.964847891,3303514.8435949283,-3451.7846542001844,2127.5807231779227,6588.314251539484,1.045407952902266,0.45823250240575003,0.0
2.1798758740509863,5730447.282350367,-932409.4005784753,3303581.6220202185,-3452.06476142951,2127.7190546907987,6588.660885363886,5730447.748588827,-932409.6889783129,3303580.726516553,-3451.8612875386243,2127.5931924072756,6588.27007329302,1.0499902775554621,0.4582324883950798,0.0
2.189875874050986,5730412.761319588,-932388.1233255835,3303647.508408177,-3452.1413942999734,2127.731523631746,6588.616706224438,5730413.229592787,-932388.4129840438,3303646.6089963913,-3451.937920415428,2127.605661352103,6588.22589416552,1.0545726021766826,0.45823247432313197,0.0
2.199875874050986,5730378.239522482,-932366.8459480037,3303713.39435434,-3452.2180267087624,2127.743992288149,6588.572526203907,5730378.70983042,-932367.1368650867,3303712.4910344337,-3452.014552830585,2127.618130012403,6588.18171415699,1.059154926797903,0.4582324601899544,0.0
2.2098758740509856,5730343.7169590555,-932345.5684457388,3303779.2798586986,-3452.2946586558664,2127.7564606600063,6588.5283453023,5730344.189301732,-932345.8606214445,3303778.3726306716,-3452.0911847840857,2127.6305983881743,6588.137533267436,1.0637372514191235,0.4582324459952972,0.0
2.2198758740509854,5730309.193629311,-932324.2908187915,3303845.1649212437,-3452.3712901412755,2127.768928747316,6588.4841635196235,5730309.668006727,-932324.58425312,3303844.253785096,-3452.167816275919,2127.6430664794148,6588.093351496864,1.0683195760403439,0.4582324317394874,0.0
2.229875874050985,5730274.669533255,-932303.0130671648,3303911.049541966,-3452.447921164979,2127.781396550076,6588.439980855883,5730275.145945408,-932303.307760116,3303910.1344976984,-3452.244447306075,2127.655534286123,6588.049168845279,1.0729019002324407,0.45823241742219795,0.0
2.239875874050985,5730240.14467089,-932281.7351908615,3303976.933720858,-3452.524551726967,2127.793864068285,6588.395797311085,5730240.623117782,-932282.0311424353,3303976.01476847,-3452.321077874543,2127.668001808297,6588.004985312688,1.0774842244245377,0.4582324030445315,0.0
2.2498758740509848,5730205.619042221,-932260.4571898844,3304042.8174579097,-3452.601181827228,2127.8063313019416,6588.351612885234,5730206.099523853,-932260.7544000808,3304041.894597402,-3452.3977079813126,2127.6804690459353,6587.960800899097,1.0820665486166348,0.45823238860551047,0.0
2.2598758740509846,5730171.0926472545,-932239.1790642363,3304108.700753113,-3452.677811465753,2127.8187982510435,6588.307427578337,5730171.575163624,-932239.4775330554,3304107.7739844853,-3452.474337626374,2127.6929359990363,6587.916615604512,1.0866488724115837,0.4582323741042341,0.0
2.2698758740509843,5730136.565485993,-932217.9008139203,3304174.5836064583,-3452.7544406425313,2127.8312649155896,6588.2632413904,5730137.050037102,-932218.2005413618,3304173.652929711,-3452.5509668097166,2127.7054026675983,6587.872429428939,1.091231196174557,0.4582323595418051,0.0
2.279875874050984,5730102.037558443,-932196.622438939,3304240.4660179378,-3452.831069357552,2127.843731295578,6588.219054321429,5730102.52414429,-932196.923425003,3304239.531433071,-3452.62759553133,2127.7178690516193,6587.828242372382,1.0958135199055548,0.45823234491879705,0.0
2.289875874050984,5730067.508864608,-932175.3439392954,3304306.347987542,-3452.9076976108054,2127.856197391007,6588.17486637143,5730067.997485193,-932175.6461839817,3304305.4094945556,-3452.7042237912037,2127.730335151098,6587.78405443485,1.1003958436365524,0.45823233023353377,0.0
2.2998758740509837,5730032.979404492,-932154.0653149922,3304372.2295152624,-3452.984325402281,2127.868663201875,6588.130677540408,5730033.470059816,-932154.3688183009,3304371.2871141564,-3452.780851589328,2127.742800966033,6587.739865616347,1.104978166954005,0.45823231548769155,0.0
2.3098758740509835,5729998.4491781015,-932132.7865660323,3304438.11060109,-3453.060952731968,2127.88112872818,6588.086487828371,5729998.941868163,-932133.0913279634,3304437.1642918647,-3452.857478925692,2127.755266496422,6587.69567591688,1.1095604898743097,0.45823230068069665,0.0
2.3198758740509833,5729963.91818544,-932111.5076924186,3304503.991245016,-3453.1375795998565,2127.893593969921,6588.042297235323,5729964.412910239,-932111.813712972,3304503.0410276717,-3452.934105800285,2127.767731742263,6587.651485336453,1.1141428127626385,0.4582322858123471,0.0
2.329875874050983,5729929.386426511,-932090.228694154,3304569.871447032,-3453.214206005936,2127.9060589270953,6587.99810576127,5729929.883186049,-932090.5359733296,3304568.9173215684,-3453.0107322130975,2127.7801967035552,6587.607293875075,1.1187251360645127,0.458232270882518,0.0
2.339875874050983,5729894.853901321,-932068.949571241,3304635.7512071286,-3453.290831950196,2127.918523599702,6587.95391340622,5729895.352695596,-932069.2581090389,3304634.793173546,-3453.087358164119,2127.7926613802965,6587.56310153275,1.1233074589528418,0.4582322558913342,0.0
2.3498758740509826,5729860.320609874,-932047.6703236828,3304701.630525297,-3453.367457432627,2127.930987987739,6587.909720170177,5729860.821438887,-932047.9801201029,3304700.668583596,-3453.163983653339,2127.8051257724856,6587.518908309484,1.1278897810148993,0.4582322408394466,0.0
2.3598758740509824,5729825.786552174,-932026.3909514822,3304767.509401529,-3453.4440824532176,2127.943452091205,6587.865526053148,5729826.289415925,-932026.7020065244,3304766.5435517095,-3453.2406086807473,2127.81758988012,6587.474714205283,1.1324721034741045,0.45823222572620426,0.0
2.369875874050982,5729791.251728226,-932005.111454642,3304833.3878358155,-3453.520707011958,2127.955915910098,6587.821331055137,5729791.756626715,-932005.4237683063,3304832.4180778773,-3453.317233246333,2127.8300537031987,6587.430519220154,1.1370544259013344,0.4582322105510336,0.0
2.379875874050982,5729756.716138035,-931983.831833165,3304899.2658281475,-3453.5973311088383,2127.9683794444168,6587.777135176153,5729757.223071261,-931984.1454054513,3304898.292162091,-3453.3938573500864,2127.8425172417196,6587.3863233541015,1.1416367479314162,0.4582321953154858,0.0
2.389875874050982,5729722.1797816055,-931962.5520870541,3304965.143378516,-3453.6739547438474,2127.980842694159,6587.7329384162,5729722.6887495695,-931962.8669179623,3304964.1658043414,-3453.4704809919967,2127.8549804956815,6587.342126607133,1.1462190699295225,0.45823218001845856,0.0
2.3998758740509816,5729687.642658941,-931941.2722163121,3305031.0204869127,-3453.750577916975,2127.9933056593236,6587.688740775285,5729688.153661643,-931941.5883058422,3305030.03900462,-3453.547104172054,2127.8674434650825,6587.297928979253,1.1508013915304809,0.4582321646600766,0.0
2.4098758740509814,5729653.1047700485,-931919.9922209419,3305096.8971533286,-3453.827200628211,2128.0057683399086,6587.6445422534125,5729653.617807487,-931920.309569094,3305095.9117629183,-3453.623726890248,2127.8799061499208,6587.253730470468,1.155383712717894,0.4582321492401381,0.0
2.419875874050981,5729618.56611493,-931898.7121009463,3305162.7733777547,-3453.903822877545,2128.0182307359123,6587.600342850589,5729619.081187107,-931899.0307077202,3305161.7840792267,-3453.7003491465675,2127.892368550195,6587.2095310807845,1.1599660342868767,0.458232133758922,0.0
2.429875874050981,5729584.026693593,-931877.4318563282,3305228.6491601826,-3453.9804446649664,2128.030692847333,6587.556142566822,5729584.543800506,-931877.7517217239,3305227.6559535367,-3453.776970941003,2127.9048306659033,6587.165330810208,1.16454835547429,0.458232118217002,0.0
2.4398758740509807,5729549.486506039,-931856.1514870903,3305294.5245006033,-3454.0570659904656,2128.043154674169,6587.511941402116,5729550.005647689,-931856.4726111079,3305293.5273858397,-3453.853592273544,2127.917292497044,6587.121129658744,1.1691306766297274,0.4582321026131536,0.0
2.4498758740509805,5729514.945552275,-931834.8709932356,3305360.3993990077,-3454.1336868540316,2128.0556162164185,6587.467739356476,5729515.466728661,-931835.1933758749,3305359.398376127,-3453.9302131441805,2127.929754043615,6587.0769276264,1.1737129973560412,0.45823208694774864,0.0
2.4598758740509803,5729480.403832303,-931813.590374767,3305426.2738553872,-3454.2103072556542,2128.0680774740804,6587.42353642991,5729480.927043428,-931813.9140160279,3305425.268924389,-3454.0068335529013,2127.9422153056153,6587.032724713181,1.1782953184959002,0.458232071221191,0.0
2.46987587405098,5729445.86134613,-931792.3096316871,3305492.147869733,-3454.286927195323,2128.0805384471523,6587.379332622423,5729446.386591992,-931792.6345315698,3305491.139030618,-3454.0834534996966,2127.9546762830428,6586.9885209190925,1.1828776392386116,0.4582320554331537,0.0
2.47987587405098,5729411.318093761,-931771.028763999,3305558.0214420366,-3454.3635466730284,2128.092999135633,6587.335127934021,5729411.84537436,-931771.3549225032,3305557.0086948047,-3454.1600729845563,2127.9671369758958,6586.944316244141,1.187459959535802,0.45823203958376185,0.0
2.4898758740509797,5729376.774075199,-931749.7477717054,3305623.8945722887,-3454.440165688759,2128.105459539521,6587.290922364711,5729377.303390535,-931750.0751888312,3305622.87791694,-3454.2366920074696,2127.979597384173,6586.9001106883325,1.1920422798329924,0.458232023673791,0.0
2.4998758740509794,5729342.229290449,-931728.4666548092,3305689.7672604807,-3454.516784242505,2128.1179196588137,6587.246715914498,5729342.7606405215,-931728.7953305565,3305688.7466970156,-3454.3133105684265,2127.9920575078722,6586.855904251673,1.1966245997010592,0.45823200770234057,0.0
2.5098758740509792,5729307.683739516,-931707.1854133132,3305755.639506604,-3454.5934023342556,2128.13037949351,6587.2025085833875,5729308.217124325,-931707.5153476819,3305754.615035022,-3454.3899286674164,2128.004517346992,6586.811696934167,1.201206919966274,0.45823199166953554,0.0
2.519875874050979,5729273.137422404,-931685.9040472202,3305821.5113106496,-3454.6700199640013,2128.1428390436085,6587.158300371386,5729273.67284195,-931686.2352402104,3305820.4829309513,-3454.466546304429,2128.0169769015306,6586.767488735823,1.2057892398343408,0.45823197557557777,0.0
2.529875874050979,5729238.590339119,-931664.6225565332,3305887.3826726084,-3454.746637131731,2128.1552983091074,6587.1140912784995,5729239.1277934015,-931664.9550081448,3305886.350384794,-3454.543163479454,2128.0294361714864,6586.723279656645,1.2103715593052597,0.45823195942006345,0.0
2.5398758740509786,5729204.042489664,-931643.340941255,3305953.253592472,-3454.8232538374345,2128.167757290005,6587.069881304734,5729204.581978682,-931643.674651488,3305952.2173965415,-3454.6197801924814,2128.0418951568577,6586.67906969664,1.2149538787278058,0.45823194320319444,0.0
2.5498758740509784,5729169.493874044,-931622.0592013884,3306019.1240702313,-3454.8998700811017,2128.180215986299,6587.025670450095,5729170.035397799,-931622.3941702427,3306018.083966185,-3454.6963964435004,2128.054353857643,6586.634858855814,1.219536197753204,0.45823192692484593,0.0
2.559875874050978,5729134.944492264,-931600.7773369362,3306084.994105878,-3454.9764858627223,2128.1926743979884,6586.98145871459,5729135.488050755,-931601.1135644118,3306083.9500937155,-3454.7730122325006,2128.0668122738407,6586.590647134172,1.2241185171601716,0.45823191058599544,0.0
2.569875874050978,5729100.394344328,-931579.4953479014,3306150.8636994027,-3455.053101182286,2128.2051325250713,6586.937246098223,5729100.939937556,-931579.8328339981,3306149.8157791244,-3454.849627559472,2128.079270405449,6586.546434531721,1.2287008365671392,0.45823189418501464,0.0
2.5798758740509777,5729065.843430242,-931558.2132342866,3306216.732850797,-3455.129716039782,2128.217590367546,6586.893032601001,5729066.391058206,-931558.5519790046,3306215.681022403,-3454.9262424244043,2128.0917282524656,6586.502221048467,1.2332831555605615,0.45823187772345486,0.0
2.5898758740509775,5729031.291750009,-931536.930996095,3306282.601560052,-3455.2063304352005,2128.230047925411,6586.84881822293,5729031.841412709,-931537.270999434,3306281.5458235424,-3455.002856827287,2128.1041858148897,6586.458006684415,1.2378654741248605,0.45823186120041554,0.0
2.5998758740509773,5728996.7393036345,-931515.6486333291,3306348.469827159,-3455.2829443685305,2128.2425051986643,6586.804602964016,5728997.29100107,-931515.9898952893,3306347.410182534,-3455.0794707681093,2128.116643092719,6586.413791439571,1.2424477926891593,0.4582318446167972,0.0
2.609875874050977,5728962.186091123,-931494.366145992,3306414.3376521086,-3455.359557839762,2128.2549621873045,6586.760386824265,5728962.739823295,-931494.7086665732,3306413.274099368,-3455.1560842468616,2128.1291000859524,6586.369575313941,1.2470301112214826,0.4582318279718243,0.0
2.619875874050977,5728927.63211248,-931473.0835340864,3306480.2050348925,-3455.436170848885,2128.2674188913297,6586.7161698036825,5728928.187879387,-931473.4273132886,3306479.137574037,-3455.2326972635333,2128.141556794588,6586.325358307532,1.251612429356658,0.4582318112653718,0.0
2.6298758740509767,5728893.077367708,-931451.8007976151,3306546.0719755017,-3455.5127833958886,2128.279875310738,6586.6719519022745,5728893.6351693515,-931452.1458354383,3306545.0006065313,-3455.309309818114,2128.1540132186233,6586.281140420349,1.2561947474918334,0.45823179449756474,0.0
2.6398758740509765,5728858.521856814,-931430.517936581,3306611.938473928,-3455.589395480763,2128.2923314455284,6586.627733120047,5728859.081693192,-931430.8642330251,3306610.8631968424,-3455.3859219105934,2128.166469358058,6586.236921652399,1.2607770651814878,0.458231777668278,0.0
2.6498758740509762,5728823.9655798,-931409.2349509872,3306677.8045301614,-3455.6660071034976,2128.3047872956986,6586.583513457006,5728824.5274509145,-931409.582506052,3306676.7253449615,-3455.4625335409614,2128.178925212889,6586.192702003687,1.265359382855564,0.45823176077763667,0.0
2.659875874050976,5728789.4085366735,-931387.9518408361,3306743.670144194,-3455.742618264082,2128.3172428612475,6586.539292913158,5728789.972442523,-931388.3006545218,3306742.58705088,-3455.5391447092074,2128.191380783116,6586.14848147422,1.2699416997509227,0.45823174382564075,0.0
2.669875874050976,5728754.850727437,-931366.6686061309,3306809.5353160165,-3455.819228962506,2128.3296981421727,6586.495071488508,5728755.416668022,-931367.0186784373,3306808.448314588,-3455.615755415321,2128.2038360687366,6586.104260064002,1.274524017424999,0.4582317268129409,0.0
2.6798758740509756,5728720.292152096,-931345.3852468742,3306875.4000456207,-3455.895839198759,2128.3421531384733,6586.450849183063,5728720.860127416,-931345.7365778014,3306874.3091360778,-3455.692365659292,2128.216291069749,6586.060037773041,1.279106335099075,0.4582317097390113,0.0
2.6898758740509754,5728685.732810655,-931324.101763069,3306941.264332997,-3455.972448972831,2128.354607850147,6586.406625996828,5728686.30282071,-931324.4543526169,3306940.1695153406,-3455.7689754411103,2128.2287457861516,6586.015814601342,1.2836886515333346,0.4582316926028264,0.0
2.699875874050975,5728651.172703118,-931302.8181547181,3307007.1281781374,-3456.0490582847115,2128.367062277193,6586.3624019298095,5728651.744747909,-931303.1720028867,3307006.029452367,-3455.845584760765,2128.241200217943,6585.971590548911,1.288270967967594,0.4582316754060627,0.0
2.709875874050975,5728616.61182949,-931281.5344218244,3307072.9915810325,-3456.12566713439,2128.379516419608,6586.318176982013,5728617.185909016,-931281.8895286135,3307071.888947149,-3455.9221936182466,2128.2536543651217,6585.927365615754,1.2928532844018537,0.4582316581474925,0.0
2.7198758740509748,5728582.050189776,-931260.2505643907,3307138.854541674,-3456.2022755218563,2128.391970277392,6586.2739511534455,5728582.626304038,-931260.6069298004,3307137.7479996765,-3455.998802013544,2128.2661082276854,6585.8831398018765,1.2974356012176829,0.4582316408286702,0.0
2.7298758740509745,5728547.4877839815,-931238.9665824198,3307204.7170600523,-3456.2788834471003,2128.404423850542,6586.229724444112,5728548.065932978,-931239.3242064499,3307203.606609942,-3456.0754099466467,2128.2785618056328,6585.838913107285,1.3020179171908433,0.4582316234483684,0.0
2.7398758740509743,5728512.92461211,-931217.6824759146,3307270.5791361597,-3456.3554909101113,2128.4168771390573,6586.185496854019,5728513.504795841,-931218.0413585651,3307269.4647779358,-3456.1520174175453,2128.291015098962,6585.794685531986,1.3066002335611513,0.4582316060065099,0.0
2.749875874050974,5728478.360674165,-931196.3982448779,3307336.4407699867,-3456.4320979108793,2128.4293301429357,6586.141268383172,5728478.9428926315,-931196.7583861488,3307335.3225036496,-3456.2286244262286,2128.3034681076715,6585.750457075985,1.3111825495343117,0.45823158850337387,0.0
2.759875874050974,5728443.795970153,-931175.1138893127,3307402.3019615244,-3456.5087044493935,2128.441782862176,6586.097039031578,5728444.380223354,-931175.4752892039,3307401.179787074,-3456.305230972687,2128.3159208317597,6585.706227739288,1.3157648654754963,0.4582315709386812,0.0
2.7698758740509737,5728409.230500078,-931153.8294092217,3307468.1627107644,-3456.5853105256438,2128.454235296776,6586.052808799242,5728409.816788014,-931154.1920677332,3307467.036628201,-3456.3818370569093,2128.328373271225,6585.661997521901,1.320347181416681,0.45823155331263393,0.0
2.7798758740509735,5728374.664263944,-931132.5448046078,3307534.0230176975,-3456.66191613962,2128.4666874467343,6586.00857768617,5728375.252586615,-931132.9087217394,3307532.8930270215,-3456.4584426788856,2128.340825426065,6585.617766423829,1.324929496928742,0.45823153562620966,0.0
2.7898758740509733,5728340.097261757,-931111.2600754737,3307599.882882315,-3456.738521291312,2128.479139312049,6585.964345692368,5728340.687619163,-931111.6252512255,3307598.7489835266,-3456.535047838606,2128.3532772962785,6585.5735344450795,1.3295118124408032,0.4582315178781039,0.0
2.799875874050973,5728305.52949352,-931089.9752218224,3307665.7423046087,-3456.8151259807087,2128.4915908927187,6585.920112817842,5728306.12188566,-931090.3416561944,3307664.6044977074,-3456.6116525360594,2128.365728881864,6585.529301585658,1.334094127539319,0.45823150006864344,0.0
2.809875874050973,5728270.960959239,-931068.6902436567,3307731.6012845687,-3456.8917302078003,2128.5040421887416,6585.875879062598,5728271.555386113,-931069.0579366488,3307730.4595695552,-3456.688256771236,2128.37818018282,6585.48506784557,1.3386764422087114,0.4582314821977035,0.0
2.8198758740509726,5728236.391658918,-931047.4051409796,3307797.4598221867,-3456.968333972576,2128.5164932001157,6585.831644426642,5728236.988120526,-931047.7740925917,3307796.314199061,-3456.7648605441254,2128.390631199144,6585.440833224821,1.3432587568781038,0.4582314642652069,0.0
2.8298758740509724,5728201.821592561,-931026.1199137938,3307863.317917454,-3457.0449372750263,2128.52894392684,6585.7874089099805,5728202.420088904,-931026.4901240258,3307862.1683862167,-3456.841463854717,2128.403081930835,6585.396597723418,1.3478410715319178,0.4582314462723333,0.0
2.839875874050972,5728167.250760173,-931004.834562102,3307929.175570362,-3457.1215401151403,2128.5413943689123,6585.743172512619,5728167.85129125,-931005.206030954,3307928.0221310128,-3456.9180667030005,2128.4155323778914,6585.352361341367,1.3524233857721868,0.4582314282179802,0.0
2.849875874050972,5728132.67916176,-930983.5490859073,3307995.032780901,-3457.1981424929077,2128.553844526331,6585.698935234564,5728133.281727571,-930983.9218133792,3307993.875433441,-3456.994669088966,2128.427982540311,6585.308124078674,1.3570056995833322,0.4582314101020704,0.0
2.8598758740509718,5728098.106797325,-930962.2634852125,3308060.8895490635,-3457.2747444083184,2128.566294399094,6585.65469707582,5728098.71139787,-930962.6374713042,3308059.7282934915,-3457.0712710126027,2128.4404324180923,6585.263885935345,1.3615880137916252,0.4582313919248831,0.0
2.8698758740509716,5728063.533666873,-930940.9777600203,3308126.74587484,-3457.3513458613616,2128.5787439872006,6585.610458036394,5728064.140302152,-930941.3530047318,3308125.5807111566,-3457.1478724739004,2128.4528820112337,6585.219646911384,1.3661703276027704,0.45823137368691486,0.0
2.8798758740509713,5728028.959770409,-930919.6919103337,3308192.601758221,-3457.427946852027,2128.5911932906483,6585.5662181162925,5728029.568440422,-930920.0684136649,3308191.432686427,-3457.224473472849,2128.4653313197337,6585.1754070068,1.3707526409847923,0.4582313553866914,0.0
2.889875874050971,5727994.385107938,-930898.4059361555,3308258.457199199,-3457.5045473803048,2128.603642309436,6585.52197731552,5727994.995812684,-930898.7836981064,3308257.284219294,-3457.301074009438,2128.4777803435904,6585.131166221597,1.3753349543504167,0.458231337025687,0.0
2.899875874050971,5727959.8096794635,-930877.1198374885,3308324.3121977644,-3457.5811474461843,2128.616091043562,6585.477735634085,5727960.422418944,-930877.498858059,3308323.1353097484,-3457.3776740836565,2128.490229082802,6585.0869245557815,1.3799172677004627,0.45823131860352995,0.0
2.9098758740509707,5727925.233484991,-930855.8336143356,3308390.1667539086,-3457.6577470496554,2128.628539493024,6585.433493071991,5727925.848259204,-930856.2138935258,3308388.985957782,-3457.454273695495,2128.502677537367,6585.042682009359,1.3844995806369638,0.4582313001207939,0.0
2.9198758740509705,5727890.656524524,-930834.5472666996,3308456.020867623,-3457.7343461907076,2128.640987657821,6585.389249629244,5727891.273333471,-930834.9288045093,3308454.8361633853,-3457.530872844943,2128.515125707284,6584.998438582336,1.3890818939870098,0.4582312815756007,0.0
2.9298758740509703,5727856.078798069,-930813.2607945834,3308521.8745388985,-3457.8109448693303,2128.653435537951,6585.345005305851,5727856.697641749,-930813.6435910126,3308520.6859265505,-3457.60747153199,2128.5275735925507,6584.954194274719,1.3936642064943872,0.4582312629698286,0.0
2.93987587405097,5727821.500305628,-930791.9741979898,3308587.7277677264,-3457.8875430855132,2128.665883133412,6585.300760101818,5727822.121184042,-930792.3582530384,3308586.535247268,-3457.684069756626,2128.540021193166,6584.909949086513,1.3982465189697888,0.4582312443023749,0.0
2.94987587405097,5727786.921047209,-930770.6874769217,3308653.580554098,-3457.9641408392463,2128.678330444203,6585.256514017151,5727787.543960355,-930771.0727905896,3308652.3841255293,-3457.76066751884,2128.5524685091277,6584.865703017725,1.4028288314451904,0.4582312255735666,0.0
2.9598758740509696,5727752.341022814,-930749.4006313819,3308719.432898004,-3458.040738130519,2128.690777470322,6585.212267051856,5727752.965970693,-930749.7872036692,3308718.2325613257,-3457.837264818622,2128.5649155404344,6584.821456068359,1.4074111435234442,0.45823120678417933,0.0
2.9698758740509694,5727717.760232448,-930728.1136613733,3308785.284799436,-3458.1173349593214,2128.7032242117666,6585.1680192059375,5727718.38721506,-930728.5014922798,3308784.080554648,-3457.9138616559617,2128.5773622870847,6584.777208238423,1.4119934555697224,0.4582311879331876,0.0
2.979875874050969,5727683.178676116,-930706.8265668986,3308851.136258385,-3458.1939313256426,2128.7156706685364,6585.123770479403,5727683.807693461,-930707.2156564244,3308849.9281054875,-3457.990458030849,2128.5898087490764,6584.732959527922,1.4165757668053076,0.4582311690207643,0.0
2.989875874050969,5727648.596353823,-930685.5393479608,3308916.987274843,-3458.2705272294725,2128.728116840629,6585.079520872258,5727649.227405901,-930685.9296961058,3308915.7752138358,-3458.067053943273,2128.602254926408,6584.688709936862,1.4211580784224622,0.4582311500468613,0.0
2.999875874050969,5727614.013265573,-930664.2520045628,3308982.8378488,-3458.3471226708007,2128.7405627280427,6585.035270384509,5727614.646352384,-930664.6436113268,3308981.6218796833,-3458.1436493932238,2128.614700819078,6584.64445946525,1.4257403900396168,0.45823113101160373,0.0
3.0098758740509686,5727579.429411371,-930642.9645367073,3309048.6879802477,-3458.423717649617,2128.753008330776,6584.991019016162,5727580.064532915,-930643.3574020903,3309047.468103022,-3458.220244380691,2128.6271464270844,6584.600208113091,1.4303227016247957,0.4582311119156423,0.0
3.0198758740509684,5727544.844791221,-930621.6769443972,3309114.537669177,-3458.500312165911,2128.7654536488276,6584.946766767222,5727545.481947498,-930622.0710683992,3309113.3138838424,-3458.296838905664,2128.639591750426,6584.555955880391,1.4349050128128267,0.4582310927581243,0.0
3.029875874050968,5727510.259405129,-930600.3892276352,3309180.38691558,-3458.5769062196723,2128.777898682195,6584.902513637695,5727510.898596139,-930600.7846102563,3309179.1592221363,-3458.373432968133,2128.6520367891007,6584.511702767156,1.4394873240008577,0.4582310735391267,0.0
3.039875874050968,5727475.6732530985,-930579.1013864244,3309246.235719447,-3458.653499810891,2128.790343430877,6584.858259627587,5727476.314478841,-930579.4980276644,3309245.004117895,-3458.450026568087,2128.664481543107,6584.467448773392,1.4440696343462203,0.45823105425877453,0.0
3.0498758740509677,5727441.086335135,-930557.8134207675,3309312.0840807697,-3458.730092939556,2128.802787894872,6584.814004736905,5727441.729595609,-930558.2113206263,3309310.848571109,-3458.5266197055166,2128.676926012443,6584.423193899105,1.4486519446596067,0.4582310349168657,0.0
3.0598758740509675,5727406.498651242,-930536.5253306675,3309377.931999539,-3458.8066856056575,2128.815232074178,6584.769748965655,5727407.143946448,-930536.924489145,3309376.69258177,-3458.6032123804107,2128.689370197107,6584.378938144301,1.4532342549729933,0.45823101551425305,0.0
3.0698758740509673,5727371.910201425,-930515.237116127,3309443.779475746,-3458.883277809185,2128.8276759687933,6584.725492313842,5727372.557531363,-930515.6375332234,3309442.536149869,-3458.679804592759,2128.701814097098,6584.334681508986,1.457816564889232,0.4582309960501608,0.0
3.079875874050967,5727337.320985688,-930493.9487771491,3309509.6265093824,-3458.959869550128,2128.840119578717,6584.681234781472,5727337.970350359,-930494.3504528641,3309508.3792753974,-3458.7563963425514,2128.7142577124137,6584.290423993166,1.4623988747734953,0.4582309765254126,0.0
3.089875874050967,5727302.731004036,-930472.6603137364,3309575.4731004387,-3459.0364608284767,2128.8525629039464,6584.636976368552,5727303.382403438,-930473.0632480701,3309574.221958346,-3458.8329876297776,2128.7267010430523,6584.246165596846,1.4669811838470654,0.45823095693918486,0.0
3.0998758740509667,5727268.140256473,-930451.371725892,3309641.319248907,-3459.1130516442204,2128.8650059444803,6584.5927170750865,5727268.793690607,-930451.7759188442,3309640.0641987063,-3458.909578454427,2128.739144089013,6584.201906320034,1.4715634936993527,0.45823093729147757,0.0
3.1098758740509664,5727233.548743004,-930430.0830136185,3309707.1649547773,-3459.1896419973486,2128.877448700317,6584.548456901082,5727234.20421187,-930430.4884651892,3309705.9059964693,-3458.986168816489,2128.751586850293,6584.157646162735,1.4761458031544923,0.4582309175824156,0.0
3.1198758740509662,5727198.956463634,-930408.7941769189,3309773.010218042,-3459.266231887851,2128.889891171455,6584.504195846545,5727199.613967232,-930409.2008871081,3309771.7473516264,-3459.0627587159543,2128.764029326891,6584.113385124954,1.4807281125776564,0.4582308978117971,0.0
